,lfdn,lastpage,quality,duration,Luzerner,Sex,Altergruppe,Beziehungstatus,Quartier,Zuzug,Bildung,HH,Kinder_Schule,Erwerb,Lebensqualallg,Lebensqualallg_Comment-v_238,ArbeitsplatzLuzern,Anbindung_Arbeit-v_89,Umgebung_Arbeit-v_90,Standortattraktivität_Stadt-v_336,Standortattraktivität_LädenInnerStadt-v_337,Standortattraktivität_LädenQuartier-v_338,Standortattraktivität_CoSpace-v_364,IndLaden-v_341,KindQuart_alleineWeg-v_73,KindQuart_OhneAufsicht-v_74,KindQuart_alleineFahrrad-v_75,Kinderbetreuung_mittagTisch-v_152,Kinderbetreuung_bis6Jahr-v_153,Kinderbetreuung_SchulFerien-v_154,Vereinbarkeit-v_269,QuartSpielPlatz-v_274,QuartStrasseSpielPlatz-v_275,Medizin_Versorgungen-v_27,MedZuHause-v_294,Sicherheit_NachtAlleineWeg-v_28,Sicherheit_TagAlleineWeg-v_197,Sicherheit_ZuHause-v_101,zuFrieden_Wohnung-v_78,zuFrieden_unmittelbaren-v_79,zuFrieden_Infrastruk-v_102,unmittelbaren-SpielPlatz-v_354,unmittelbaren-naherholungsgebiet-v_355,unmittelbaren-Grünflaschen-v_356,unmittelbaren-anbindVerkehr-v_357,unmittelbaren-Einkaufsmögli-v_358,unmittelbaren-Freizeiteinrichtungen-v_359,unzufrie_Lärmbelastung-v_83,unzufrie_LuftWassrverschmtng-v_84,unzufrie_schlechteverkhrverbindung-v_85,unzufrie_keinGemeubschaftsgefühl-v_86,unzufrie_zuWenigGrünFlaschen-v_87,unzufrie_Vandalismus-v_105,unzufrie_Gewalt-v_104,unzufrie_Comments-v_88,FreiZeitAktivitäten_Angebot-v_55,FreiZeitAktivitäten_KulturAngebot-v_56,FreiZeitAktivitäten_Kultur_Musik-v_299,FreiZeitAktivitäten_Kultur_Theater-v_300,FreiZeitAktivitäten_Kultur_Kunst-v_301,FreiZeitAktivitäten_Kultur_Literatur-v_302,FreiZeitAktivitäten_Kultur_Film-v_303,FreiZeitAktivitäten_Kultur_Podium-v_304,FreiZeitAktivitäten_Kultur_Vereinsleben-v_305,FreiZeitAktivitäten_Kultur_EssKultur-v_306,FreiZeitAktivitäten_Kultur_Jugendliche-v_307,FreiZeitAktivitäten_Engagement-v_309,StädtischenLebens_Engagement-v_311,WasZum_StädtischenLebens_Engagement-v_310,Sicherheit_öffentVerkehr-v_39,Sicherheit_Auto_unterwegs-v_40,Sicherheit_Velo_unterwegs-v_41,Sicherheit_Fuss_unterwegs-v_42,öffentli_DichteLiniennetzes-v_49,öffentli_Wohnung-v_50,Verbindung_HusStadtZentrum-v_51,Verbindung_Naherholungsgebieten-v_54,Verbindung_zuArbeitSchuleAusbild-v_53,Zfrieden_FüssgangPhase-Dauer-v_187,Zfrieden_Sitzbänke-v_188,VeloParkPlätze_Allgemeinen-v_279,VeloParkPlätze_HauptBahnhof-v_280,VeloZum_öffVerkhr-v_323,VeloZum_Bahnverkehr-v_324,VeloZum_Busverbindungen-v_325,VertrauenStadtverwaltung-v_126,Services_Unkompliziertheit-v_328,Services_SchnellAufbindInfo-v_329,Services_RascheAntwort-v_330,Services_AktiveInfoVeränderungen-v_331,Services_VerständlicheInfo-v_332,Services_Freundlichkeit-v_333,Services_GeograNäheZuBewo-v_335,Services_BarrierFreiheit-v_334,Services_DigitaleAbwicklung-v_361,Services_zuFrieWieEsIst-v_362,Services_Comments-v_363,StadtMöglische-v_316,StadtMöglische-WieZuF-v_106,StadtMöglische-ProjekteEinzubring-v_212,StadtMöglische-ProjekteVorzuschlagen-v_365,StadtMöglische-ProjekteEinzubring_WieZuF-v_366,StadtMöglische-ProjekteVorzuschlagen-WieZuF-v_367,KommKanäle_TagsMedia-v_245,KommKanäle_SocialMedia-v_246,KommKanäle_NewsLetter-v_247,KommKanäle_Stadtmagazin-v_248,KommKanäle_WebSeite-v_249,KommKanäle_StadtApp-v_289,KommKanäle_QuartierApp-v_293,KommKanäle_PinnwändeQuartier-v_291,KommKanäle_WeiterSocialMediaWhatsapp-v_292,KommKanäle_Comment-v_290,UmweltThema_Klimaerwärmung-v_317,UmweltThema_Biodiversität-v_318,UmweltThema_Luftsverschmutzung-v_319,UmweltThema_TrinkWasserSchmutzung-v_320,UmweltThema_VerringerteGrünflächen-v_321,MehrWas_Bäume-v_348,MehrWas_öffntParkanlagen-v_349,MehrWas_ZugangZumSee-v_350,MehrWas_ZugangZumWald-v_351,MehrWas_SpazierWegSee-v_352,MehrWas_SitzgelegenheitenImöffRaum-v_353,MehrWas_Comments-v_360,Älterwerdens_FinanzielleAbsicherung-v_256,Älterwerdens_Mobilität-v_257,Älterwerdens_VerlustSocialContact-v_258,Älterwerdens_VerlustSelbständigkeit-v_259,Älterwerdens_andere-v_260,Älterwerdens_Comments-v_205,OverallComments-v_211,Corona-v_224
24,89,6466756,-77,577,1,2,3,1,1,1,7,5,2,1,5,-99,2,-77,-77,2,2,2,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,2,2,1,1,1,2,1,0,1,1,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,0,0,1,0,1,0,0,1,0,3,5,2,1,1,2,1,1,1,1,2,2,1,2,2,2,5,5,5,2,0,0,0,0,0,0,0,0,0,1,-99,2,5,2,2,5,5,1,1,0,0,1,0,0,0,0,-99,2,1,2,2,1,1,1,0,0,0,0,-99,2,3,3,2,0,-99,-99,1
25,90,6466756,-77,414,1,2,3,2,1,2,7,3,2,2,5,"Orte zum Entspannen, gutes Angebot an Läden und Restaurant, Atmosphäre zum Wohlfühlen, Freundliche Menschen, Freiheit, Sicherheit",-77,-77,-77,2,3,3,3,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,1,1,1,3,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,-99,2,2,1,0,0,0,0,0,0,1,1,3,4,2,1,1,1,1,2,2,2,3,2,2,3,5,5,5,5,5,2,0,0,0,0,0,0,0,0,0,1,-99,2,5,2,2,5,5,1,1,0,0,0,1,0,0,0,-99,1,2,2,2,2,1,0,1,1,0,0,-99,1,3,2,2,0,-99,-99,1
26,91,6468128,-77,8,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
27,92,6466756,-77,379,1,2,3,2,1,7,7,3,2,1,5,-99,1,2,2,2,3,4,2,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,2,1,1,1,1,1,1,0,0,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,0,0,1,0,1,1,5,1,1,2,3,1,1,1,1,2,2,2,2,4,4,5,5,5,2,0,0,0,0,0,0,0,0,0,1,-99,1,2,2,2,5,5,0,1,0,0,1,1,0,0,0,-99,2,2,2,2,2,0,1,0,0,1,1,-99,3,3,1,1,5,-99,-99,2
28,93,6466756,-77,456,1,2,3,2,5,2,7,3,2,1,5,"Natur, schöne Plätzli um ein Kaffee oder Bier zu geniessen, kurze Distanzen die man mit dem Velo oder zu Fuss gut zurücklegen kann. Buntes Treiben in der Stadt.",1,1,1,1,2,2,3,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,1,1,1,1,1,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,1,0,1,0,0,1,0,0,1,0,1,3,1,2,2,2,2,2,1,5,2,1,2,2,3,3,5,5,5,2,0,1,0,0,0,0,0,0,1,0,-99,2,5,2,2,5,2,1,0,0,1,0,0,0,0,0,-99,2,2,2,2,2,1,0,0,0,0,0,-99,3,3,3,3,0,-99,-99,1
29,94,6466756,-77,503,1,1,3,2,3,2,7,5,2,5,4,"Schöne Landschaft, Aussicht, Ruhe, Rückzugsorte, Nähe zur Natur",-77,-77,-77,2,1,3,2,3,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,5,1,1,1,2,2,1,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,0,0,1,0,1,0,3,4,1,1,3,3,1,1,2,3,1,1,2,2,4,3,2,2,2,2,0,1,0,1,0,0,0,0,1,0,-99,2,5,2,2,5,5,0,0,1,0,1,0,0,0,0,-99,2,1,2,1,2,1,1,0,0,0,0,-99,3,2,2,2,0,-99,-99,1
30,95,6468128,-77,34,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
31,96,6468128,-77,28,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
32,97,6466756,-77,782,1,2,3,1,1,1,4,5,2,5,5,"Diverse Möglichkeiten zur Freizeitgestalltung, Entspannungsmöglichkeiten, Einkaufmöglichkeiten, Verkehrsvernetzung und Umwelt",-77,-77,-77,5,1,2,5,3,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,1,1,1,2,1,1,0,0,1,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,1,0,0,1,0,0,0,0,1,2,3,1,2,5,3,2,1,1,1,1,2,1,3,3,4,5,5,5,2,0,1,0,0,0,0,0,1,1,0,-99,2,5,2,2,5,5,1,1,0,0,1,0,0,0,0,-99,1,2,1,3,2,0,1,0,1,0,1,-99,1,3,3,1,0,-99,Kultur- und Bildingsförderung,3
33,98,6468128,-77,12,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
34,99,6466756,-77,547,1,2,3,1,1,1,4,5,2,5,6,"Ruhig, Naherholungsgebiet in der Natur (See und Wald), viele Läden in Kürze erreichbar, alles mit dem Velo schnell erreichbar, Sicherheit",-77,-77,-77,3,2,2,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,1,1,1,1,1,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,0,0,0,0,0,0,1,0,1,3,4,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,5,0,0,0,0,0,0,0,0,1,1,-99,2,5,2,2,5,5,0,0,0,1,1,0,0,0,0,-99,2,3,2,4,2,0,0,1,0,1,0,-99,0,0,0,2,0,-99,-99,1
35,100,6468128,-77,58,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
36,101,6466756,-77,769,1,2,6,2,2,6,3,2,1,2,5,-99,-77,-77,-77,2,3,3,2,1,2,2,2,2,2,2,2,1,2,2,2,3,1,1,1,1,1,0,1,1,0,0,1,-77,-77,-77,-77,-77,-77,-77,-66,2,2,0,0,0,0,0,0,1,1,1,3,3,3,2,1,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,0,0,0,0,0,1,1,0,0,1,-99,2,5,2,2,5,5,0,0,0,1,1,0,1,0,0,-99,2,2,2,3,1,1,1,1,0,0,0,-99,2,0,2,2,0,-99,Macht die Stadt wieder attraktiver zum Einkaufen. Nicht nur für die Touristen!!!!,2
37,103,6466756,-77,870,1,1,6,1,1,7,7,5,1,1,5,"Förderung von Untergrundkultur. Freiräume. Gute Infrastruktur. Grünflächen zum spazieren. Durchmischung von Menschen, Betrieben und Architektur. Rückzugsgebiete wie zum Beispiel der Gütschwald.",1,1,1,3,2,2,2,1,1,1,3,5,1,3,1,1,2,1,1,2,1,2,1,1,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,3,1,0,1,0,0,0,0,0,1,1,2,1,1,2,3,3,1,1,1,1,1,4,3,5,5,5,5,5,2,1,1,0,0,0,0,0,0,1,0,-99,1,2,1,1,2,2,0,1,0,0,0,1,0,1,0,-99,3,2,2,3,2,1,0,1,0,0,1,-99,2,3,4,3,5,-99,"Offenheit, Mut zum experimentieren, eine klare Strategie und weniger Profilierung, Freiräume für niederschwellige Angebot für Kinder, Jugendliche sowie Menschen, die Kulturbereich tätig sind, weniger Verkehr, als Fussgänger mehr Sicherheit, mehr Fördergelder für Start-Ups, ein App für sämtliche Angebote der Stadt Luzern, Wiederbelebung der toten Altstadt in der Nacht.....",1
38,104,6466756,-77,1255,1,2,6,2,4,7,8,3,2,1,5,Unter welchen äusseren und inneren Umständen das Leben bestritten werden kann.,1,4,4,1,1,3,5,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,1,1,1,1,1,1,0,1,1,1,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,1,1,0,0,0,0,0,0,3,5,0,1,2,2,1,1,1,1,1,1,2,1,3,4,5,5,5,1,0,1,0,1,0,0,0,0,1,0,-99,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,-99,1,1,1,2,1,1,0,0,0,0,0,mehr Raum für Fussgänger*innen,4,4,4,4,0,-99,Visionen entwickeln.  Was sind die Ziele der Stadt Luzern? Wie will die Stadt Luzern diese Ziele erreichen? Massentourismus herunter fahren. Autoverkehr her unterfahren. öV und Langsamverkehr stützen. Faire Mieten und Wohnraum und genügend Grünflächen in allen Quartieren.,1
39,105,6466756,-77,-1,1,1,2,2,1,5,8,2,2,3,6,Lebensqualität bedeutet für mich das alles hat ich vergleiche es mit der Bedürfnispyramide nach Maslow. Ist eine Stufe der Pyramide erreicht so ist die Lebensqualität auch höher. Luzern hat alles damit dies erreicht werden kann. Somit ist die Lebensqualität für mich in Luzern sehr gross. Dank den Freunden/Quartier/Infrastrukturen/Vereine usw.,-77,-77,-77,5,2,3,2,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,2,1,1,1,1,1,0,0,1,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,0,1,0,0,0,0,1,0,1,2,3,5,1,1,3,1,2,1,1,2,1,1,2,3,3,5,2,5,5,0,1,0,1,1,0,0,0,0,0,-99,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,-99,2,3,2,3,3,0,0,0,0,0,1,-99,2,4,4,4,0,-99,-99,2
40,106,6466756,-77,1088,1,1,6,1,2,7,8,2,1,1,5,"Verschiedenste Örtlichkeiten, die man beliebig aussuchen und aufsuchen kann, je nachdem, wie man gerade Zeit und Lust hat.",1,3,1,2,2,3,5,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,0,0,0,0,1,0,1,0,3,2,1,1,1,1,1,1,1,2,2,3,1,1,3,3,5,2,5,2,0,0,1,0,0,0,0,1,0,1,-99,1,2,2,2,2,2,1,0,1,0,1,0,0,0,0,-99,2,1,3,4,2,0,0,0,0,0,0,Alles genügend vorhanden!,2,4,4,2,0,-99,-99,1
41,107,6468128,-77,20,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
42,108,6466756,-77,724,1,2,3,2,5,2,7,1,2,1,5,"Kultur, Natur, Sicherheit",2,-77,-77,2,2,3,2,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,2,1,2,1,2,1,0,0,0,0,0,1,-77,-77,-77,-77,-77,-77,-77,-66,3,2,1,0,0,0,1,0,0,1,0,3,3,2,4,5,3,1,2,1,1,1,2,3,2,4,4,2,2,2,3,0,1,0,0,1,0,0,0,1,0,-99,2,5,2,2,5,5,0,0,0,1,1,1,0,0,0,-99,1,1,1,2,1,1,1,0,0,1,0,-99,3,3,3,2,0,-99,Mehr Velowege,1
43,109,6468128,-77,21,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
44,110,6466756,-77,884,1,2,3,2,2,1,7,5,2,1,4,"Ein gutes Gleichgewicht von Natur und Stadt. Auch Ruhige Orte, aber auch kulturelle Angebote und preiswerte Kaffees und Restaurants. Nette Leute.",1,1,2,3,3,2,3,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,3,1,1,1,2,1,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,3,1,0,1,0,0,1,0,0,0,3,3,0,1,3,3,1,1,1,1,2,1,3,2,4,4,2,2,2,2,0,0,0,0,0,0,0,1,1,0,weniger tourismus,2,3,2,2,5,5,0,1,0,1,0,0,0,1,0,-99,1,1,1,1,1,1,0,1,0,1,0,weniger touristen,2,2,3,3,0,-99,"Das Reussufer soll während der Fasnacht mit Netzen oder ähnliches eingefasst werden, damit nicht so viel Abfall darin landet. Mehr lokale wie das Neubad",1
45,112,6466756,-77,622,1,2,3,2,1,1,3,5,2,5,5,"Saubere öffentliche Plätze, Einkaufsmöglichkeiten, Stadt-See-Berge, Freizeitangebote, ÖV-Anschluss, wenig Lärm, grün-Flächen",-77,-77,-77,1,2,2,5,3,-77,-77,-77,-77,-77,-77,-77,-77,-77,6,5,2,1,1,2,1,1,0,0,0,0,1,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,0,0,0,0,0,1,1,0,2,4,1,1,2,2,2,1,2,1,2,2,2,2,2,4,2,3,2,2,0,0,0,0,0,0,0,0,0,1,-99,1,5,1,2,5,5,1,1,0,0,1,0,0,0,0,-99,2,3,2,3,3,1,0,0,0,0,0,-99,3,3,2,2,0,-99,Dass die Stadt  zu links  wird.,2
46,113,6466756,-77,-1,1,2,3,2,1,2,7,3,2,1,5,-99,1,2,2,3,2,2,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,5,1,1,1,1,2,1,0,0,0,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,2,2,0,0,0,0,0,1,0,1,0,1,1,1,1,3,3,1,1,1,1,1,1,2,2,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,-99,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,-99,2,3,2,3,3,0,0,0,0,1,0,-99,4,4,3,2,0,-99,-99,1
47,114,6468128,-77,12,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
48,115,6468128,-77,13,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
49,116,6466756,-77,520,1,1,2,1,4,4,8,4,1,3,5,Freiheit und natur,-77,-77,-77,2,2,2,3,1,2,2,4,3,5,5,3,3,1,1,2,2,1,1,1,1,2,0,0,0,0,1,1,-77,-77,-77,-77,-77,-77,-77,-66,2,2,0,0,0,0,1,0,0,0,1,3,4,1,1,2,4,2,2,2,1,2,3,3,3,4,3,2,4,2,2,0,0,0,1,0,0,0,0,0,0,-99,2,1,2,2,1,1,1,1,0,0,0,0,0,0,1,-99,1,1,1,1,1,1,1,1,0,0,0,-99,3,2,3,2,3,-99,Billigerer öv,3
50,117,6466756,-77,546,1,1,5,2,1,7,7,3,2,1,6,-99,1,1,1,1,1,1,2,1,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,1,1,1,1,1,1,1,0,1,1,0,0,0,-77,-77,-77,-77,-77,-77,-77,-66,1,1,1,0,0,0,1,0,0,0,0,1,2,1,1,1,3,2,1,1,1,1,1,2,1,3,3,5,5,5,1,0,0,0,0,0,0,0,0,1,1,-99,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,-99,2,2,2,2,1,1,1,1,0,0,0,-99,2,4,2,2,0,-99,-99,1
51,118,6466756,-77,387,1,1,4,2,1,7,7,1,2,1,5,-99,2,-77,-77,3,1,2,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,2,5,2,1,1,1,2,1,0,0,0,1,1,1,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,0,0,0,1,0,0,1,0,1,3,4,2,5,3,1,2,2,2,2,2,2,2,3,4,3,3,3,2,0,1,0,1,0,0,0,0,1,0,-99,2,5,2,2,5,5,1,1,0,1,0,0,0,0,0,-99,2,3,2,2,2,0,0,1,1,1,0,-99,3,3,2,2,0,-99,-99,1
52,119,6468128,-77,10,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-66,-77,-77,-77,-77,-77,-66,-66,-77
53,120,6466756,-77,1138,1,1,6,2,2,7,8,3,2,1,3,Lebensqualität hat mir den vielen Touristen abgenommen,1,1,1,3,2,3,5,2,-77,-77,-77,-77,-77,-77,-77,-77,-77,1,2,2,1,1,1,1,2,0,1,0,1,1,0,-77,-77,-77,-77,-77,-77,-77,-66,2,1,1,1,0,0,0,0,1,0,0,2,2,3,1,2,2,2,2,1,2,2,1,1,2,4,4,2,3,2,2,0,0,0,0,0,0,0,0,0,1,-99,1,2,1,1,2,2,1,0,0,1,0,0,1,0,0,-99,1,1,1,2,2,0,1,0,0,0,1,-99,3,2,3,2,0,-99,Sorgen bereiten mi die Touristenströme. Diese verursachen für und nur Kosten wovon der Normalbürger kein Nutzen hat.  Irgendwann ist das Fass voll wenn ich als Luzerner im Laden auf englisch angesprochen werde was ich will?,1
